customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,total_lines,total_quantity,lifetime_revenue,lifetime_cost,lifetime_profit,lifetime_discount,lifetime_shipping,returned_orders,measured_orders,clv_historical_revenue,clv_historical_profit,avg_order_value,avg_order_profit,profit_margin_pct,days_since_last_purchase,tenure_days_observed,is_repeat_customer,return_rate_pct,avg_days_between_orders,cohort_month,r_score,f_score,m_score,rfm_cell,rfm_sum,fm_score,days_since_first_purchase,segment,segment_action,label_caveat
CYNTHIA_VOLTZ,Corporate,US,United States,2011-04-27,2014-12-27,27,54,181,14852.9826,12942.8761,1910.1065,3384.6273999999994,2129.442,3,20,14852.9826,1910.1065,550.1104666666668,70.74468518518518,12.86008710466004,4,1340,1,15.0,51.53846153846154,2011-04,5,1,3,513,9,2.0,1344,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
CYRA_REITEN,Home Office,LATAM,Austria,2011-06-11,2014-11-06,32,54,188,15658.562560000002,12345.8421,3312.72046,1570.46744,1499.255,1,24,15658.562560000002,3312.72046,489.33008000000007,103.522514375,21.155967843832528,55,1244,1,4.166666666666666,40.12903225806452,2011-06,1,3,3,133,7,3.0,1299,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DAMALA_KOTSONIS,Corporate,US,United States,2011-01-31,2014-12-10,43,86,274,20963.6977,18045.8472,2917.8505,4319.9723,2146.376,0,32,20963.6977,2917.8505,487.5278534883721,67.85698837209301,13.918586986684126,21,1409,1,0.0,33.54761904761905,2011-01,3,5,5,355,13,5.0,1430,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
DANA_KAYDOS,Consumer,LATAM,United States,2011-05-17,2014-11-16,28,70,242,19632.75916,18269.1964,1363.5627599999998,2972.93084,1889.716,1,22,19632.75916,1363.5627599999998,701.1699699999999,48.69866999999999,6.945344507552141,45,1279,1,4.545454545454546,47.37037037037037,2011-05,1,1,4,114,6,2.5,1324,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DANIEL_BYRD,Home Office,LATAM,United States,2011-04-07,2014-12-29,35,65,209,15389.4637,13732.5242,1656.9395,3004.0363,1518.447,0,27,15389.4637,1656.9395,439.6989628571429,47.34112857142857,10.766713722454147,2,1362,1,0.0,40.05882352941177,2011-04,5,4,3,543,12,3.5,1364,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
DANIEL_LACY,Consumer,LATAM,United States,2011-02-18,2014-11-24,28,72,219,12196.6768,11088.2368,1108.44,3328.8832,1245.091,0,21,12196.6768,1108.44,435.5956,39.58714285714286,9.088049295526138,37,1375,1,0.0,50.92592592592592,2011-02,1,1,2,112,4,1.5,1412,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DANIEL_RAGLIN,Home Office,APAC,United States,2011-02-09,2014-12-04,41,85,289,27929.86492,21825.892,6103.97292,4111.295080000001,2590.362,1,33,27929.86492,6103.97292,681.2162175609756,148.87738829268292,21.8546453320978,27,1394,1,3.0303030303030303,34.85,2011-02,2,5,5,255,12,5.0,1421,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
DAN_CAMPBELL,Consumer,LATAM,United States,2011-07-05,2014-11-27,38,77,231,13438.5095,13508.9993,-70.48979999999963,5747.9005,987.528,2,29,13438.5095,-70.48979999999963,353.64498684210525,-1.854994736842096,-0.5245358497532753,34,1241,1,6.896551724137931,33.54054054054054,2011-07,2,5,2,252,9,3.5,1275,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
DAN_LAWERA,Consumer,EU,United States,2011-01-10,2014-11-04,41,68,270,12688.682100000002,12262.647100000002,426.0349999999996,3648.0079,1736.054,2,34,12688.682100000002,426.0349999999996,309.48005121951223,10.3910975609756,3.3575985011083187,57,1394,1,5.88235294117647,34.85,2011-01,1,5,2,152,8,3.5,1451,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DAN_REICHENBACH,Corporate,LATAM,United States,2011-04-18,2014-12-28,40,84,309,16706.8013,14722.4027,1984.3986,3658.5487,1331.661,3,32,16706.8013,1984.3986,417.6700325,49.609965,11.877788957722268,3,1350,1,9.375,34.61538461538461,2011-04,5,5,4,554,14,4.5,1353,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DARIO_MEDINA,Corporate,EU,United States,2011-07-11,2014-12-19,41,76,266,22299.98292,19993.0557,2306.92722,4400.49708,2711.007,2,32,22299.98292,2306.92722,543.9020224390243,56.26651756097561,10.34497303552195,12,1257,1,6.25,31.425,2011-07,4,5,5,455,14,5.0,1269,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DARREN_BUDD,Corporate,US,United States,2011-03-14,2014-11-04,15,31,98,9679.2392,9092.2743,586.9648999999994,2603.3408000000004,787.76,1,11,9679.2392,586.9648999999994,645.2826133333333,39.13099333333329,6.064163596659532,57,1331,1,9.090909090909092,95.07142857142856,2011-03,1,1,1,111,3,1.0,1388,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DARREN_KOUTRAS,Consumer,APAC,United States,2011-01-20,2014-12-30,36,64,226,14905.4005,13617.4838,1287.9167000000002,1986.0395,1852.605,0,35,14905.4005,1287.9167000000002,414.03890277777776,35.77546388888889,8.640604457424677,1,1440,1,0.0,41.142857142857146,2011-01,5,4,3,543,12,3.5,1441,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
DARREN_POWERS,Consumer,EU,United States,2011-01-04,2014-12-17,41,82,275,15976.372399999998,16493.8236,-517.4511999999997,5952.1976,1384.657,1,31,15976.372399999998,-517.4511999999997,389.6676195121951,-12.62076097560975,-3.238852895041429,14,1443,1,3.225806451612903,36.075,2011-01,3,5,3,353,11,4.0,1457,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
DARRIN_MARTIN,Consumer,APAC,United States,2011-03-04,2014-12-29,36,66,268,17732.3218,15740.5699,1991.7519,3297.2282,2566.559,2,30,17732.3218,1991.7519,492.5644944444445,55.32644166666666,11.23232435359931,2,1396,1,6.666666666666667,39.885714285714286,2011-03,5,4,4,544,13,4.0,1398,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DARRIN_SAYRE,Home Office,LATAM,Brazil,2011-04-19,2014-11-13,32,68,252,13280.8085,11793.1411,1487.6673999999998,2950.6715,1134.432,1,26,13280.8085,1487.6673999999998,415.025265625,46.48960625,11.201632792160206,48,1304,1,3.8461538461538463,42.064516129032256,2011-04,1,3,2,132,6,2.5,1352,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DARRIN_VAN_HUFF,Corporate,EMEA,United States,2011-01-21,2014-12-12,37,94,298,22746.33192,22130.007,616.3249199999998,5001.44808,2379.437,2,24,22746.33192,616.3249199999998,614.7657275675676,16.657430270270265,2.7095574010246826,19,1421,1,8.333333333333332,39.47222222222222,2011-01,3,4,5,345,12,4.5,1440,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
DAVE_BROOKS,Consumer,EU,United States,2011-03-01,2014-12-23,34,70,255,25547.16966,21894.808800000003,3652.36086,2941.1803399999994,3371.913,3,26,25547.16966,3652.36086,751.3873429411765,107.42237823529412,14.296538162967678,8,1393,1,11.538461538461538,42.21212121212121,2011-03,4,4,5,445,13,4.5,1401,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DAVE_HALLSTEN,Corporate,LATAM,United States,2011-02-01,2014-10-17,35,83,270,16192.3601,14510.4916,1681.8684999999998,2612.9199000000003,1659.389,3,25,16192.3601,1681.8684999999998,462.63886,48.05338571428571,10.386802724329232,75,1354,1,12.0,39.8235294117647,2011-02,1,4,3,143,8,3.5,1429,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
DAVE_KIPP,Consumer,APAC,United States,2011-03-15,2014-12-23,39,64,214,19452.4072,15371.8435,4080.5637,2575.9128,2367.661,2,36,19452.4072,4080.5637,498.77967179487183,104.62983846153844,20.977165746355546,8,1379,1,5.555555555555555,36.28947368421053,2011-03,4,5,4,454,13,4.5,1387,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DAVE_POIRIER,Corporate,LATAM,United States,2011-01-07,2014-12-25,31,62,247,25900.7482,21300.6159,4600.132300000001,4734.9118,2828.362,0,25,25900.7482,4600.132300000001,835.5080064516128,148.39136451612907,17.76061550221936,6,1448,1,0.0,48.266666666666666,2011-01,4,3,5,435,12,4.0,1454,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DAVID_BREMER,Corporate,US,United States,2011-09-30,2014-12-26,20,34,116,6273.82662,8544.5232,-2270.69658,5770.54338,583.61,1,16,6273.82662,-2270.69658,313.691331,-113.534829,-36.19316754405304,5,1183,1,6.25,62.26315789473684,2011-09,5,1,1,511,7,1.0,1188,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
DAVID_FLASHING,Consumer,APAC,Indonesia,2011-01-11,2014-12-22,22,52,169,11542.0359,11178.9637,363.0722000000001,2932.5641,952.691,0,18,11542.0359,363.0722000000001,524.6379954545454,16.503281818181822,3.1456512797711897,9,1441,1,0.0,68.61904761904762,2011-01,4,1,1,411,6,1.0,1450,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
DAVID_KENDRICK,Corporate,EMEA,Turkey,2011-02-01,2014-12-21,36,58,206,17561.585,15382.447300000002,2179.1377,1940.085,1542.941,2,22,17561.585,2179.1377,487.8218055555556,60.53160277777777,12.408547975595596,10,1419,1,9.090909090909092,40.54285714285714,2011-02,4,4,4,444,12,4.0,1429,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DAVID_PHILIPPE,Consumer,EU,Germany,2011-01-30,2014-12-24,31,68,260,23729.23412,22894.7036,834.5305200000003,5329.785879999999,1945.92,2,25,23729.23412,834.5305200000003,765.4591651612903,26.92033935483872,3.5168877165598142,7,1424,1,8.0,47.46666666666667,2011-01,4,3,5,435,12,4.0,1431,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
DAVID_SMITH,Corporate,LATAM,United States,2011-04-25,2014-12-17,33,63,219,13632.548,11919.1335,1713.4145,1461.552,1250.153,1,31,13632.548,1713.4145,413.1075151515152,51.92165151515152,12.5685565163607,14,1332,1,3.225806451612903,41.625,2011-04,3,3,2,332,8,2.5,1346,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
