customer_key,customer_name,customer_segment,customer_ids,n_customer_ids,first_order_date,last_order_date,markets,primary_country,n_orders,n_lines,revenue,profit,signup_date_observed
RYAN_AKIN,Ryan Akin,Consumer,RA-19945|RA-9945,2,2011-01-27,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,32,55,13740.6153,896.7278000000003,2011-01-27
RYAN_CROWE,Ryan Crowe,Consumer,RC-19960|RC-9960,2,2011-01-21,2014-12-09,APAC|Africa|EMEA|EU|LATAM|US,United States,27,50,9537.8341,2124.0153999999998,2011-01-21
SALLY_HUGHSBY,Sally Hughsby,Corporate,SH-19975|SH-9975,2,2011-01-21,2014-12-06,APAC|Africa|EMEA|EU|LATAM|US,United States,37,77,18951.65694,1795.3614400000001,2011-01-21
SALLY_KNUTSON,Sally Knutson,Consumer,SK-19990|SK-9990,2,2011-06-30,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,Mexico,26,62,13291.82952,2975.5138199999997,2011-06-30
SALLY_MATTHIAS,Sally Matthias,Consumer,SM-10005|SM-20005,2,2011-06-13,2014-09-18,APAC|Africa|EMEA|EU|LATAM|US,United Kingdom,30,54,13063.9675,1528.3608000000002,2011-06-13
SAMPLE_COMPANY_A,Sample Company A,Home Office,SC-10050|SC-20050,2,2011-01-09,2014-11-21,APAC|Africa|EMEA|EU|LATAM|US,United States,37,90,19125.07302,18.42531999999999,2011-01-09
SAM_CRAVEN,Sam Craven,Consumer,SC-10020|SC-20020,2,2011-02-21,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,38,69,11055.804,1116.0095999999999,2011-02-21
SAM_ZELDIN,Sam Zeldin,Home Office,SZ-10035|SZ-20035,2,2011-02-22,2014-12-18,APAC|Africa|EMEA|EU|LATAM|US,United States,41,77,16356.526,2915.8473,2011-02-22
SANDRA_FLANAGAN,Sandra Flanagan,Consumer,SF-10065|SF-20065,2,2011-03-03,2014-11-03,APAC|Africa|EMEA|EU|LATAM|US,United States,29,51,11257.175,1865.6513,2011-03-03
SANDRA_GLASSCO,Sandra Glassco,Consumer,SG-10080|SG-20080,2,2011-05-14,2014-12-28,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,23,50,11853.2314,2883.7084,2011-05-14
SANJIT_CHAND,Sanjit Chand,Consumer,SC-10095|SC-20095,2,2011-02-13,2014-10-17,APAC|Africa|EMEA|EU|LATAM|US,United States,35,69,26521.132,8205.3799,2011-02-13
SANJIT_ENGLE,Sanjit Engle,Consumer,SE-10110|SE-20110,2,2011-04-11,2014-12-22,APAC|Africa|EMEA|EU|LATAM|US,United States,39,82,30146.335020000002,6015.783919999999,2011-04-11
SANJIT_JACOBS,Sanjit Jacobs,Home Office,SJ-10125|SJ-20125,2,2011-01-10,2014-11-29,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,39,79,13523.280999999999,1828.0039,2011-01-10
SAPHHIRA_SHIFLEY,Saphhira Shifley,Corporate,SS-10140|SS-20140,2,2011-03-09,2014-12-16,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,39,84,23630.23104,-612.3282600000001,2011-03-09
SARAH_BERN,Sarah Bern,Consumer,SB-10170|SB-20170,2,2011-06-06,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,China,20,50,14598.174,2366.9598,2011-06-06
SARAH_BROWN,Sarah Brown,Consumer,SB-10185|SB-20185,2,2011-02-28,2014-10-18,APAC|Africa|EMEA|EU|LATAM|US,United States,38,71,22302.89772,1668.6541199999992,2011-02-28
SARAH_FOSTER,Sarah Foster,Consumer,SF-10200|SF-20200,2,2011-01-31,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,36,73,15652.9454,829.7640000000004,2011-01-31
SARAH_JORDON,Sarah Jordon,Consumer,SJ-10215|SJ-20215,2,2011-02-21,2014-12-03,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,41,79,16068.95068,2511.8609800000004,2011-02-21
SARA_LUXEMBURG,Sara Luxemburg,Home Office,SL-10155|SL-20155,2,2011-04-20,2014-12-02,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,46,82,16832.471,1899.9305,2011-04-20
SCOTT_COHEN,Scott Cohen,Corporate,SC-10260|SC-20260,2,2011-03-28,2014-12-31,APAC|Canada|EMEA|EU|LATAM|US,United States,33,74,12532.7104,1222.6707999999999,2011-03-28
SCOTT_WILLIAMSON,Scott Williamson,Consumer,SW-10275|SW-20275,2,2011-02-07,2014-12-10,APAC|Africa|Canada|EMEA|EU|LATAM|US,Australia,38,68,17045.5447,1044.1871999999998,2011-02-07
SCOT_CORAM,Scot Coram,Corporate,SC-10230|SC-20230,2,2011-03-03,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United States,28,64,22127.775,3071.3679999999995,2011-03-03
SCOT_WOOTEN,Scot Wooten,Consumer,SW-10245|SW-20245,2,2011-04-14,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,30,56,15478.59382,1948.3596199999997,2011-04-14
SEAN_BRAXTON,Sean Braxton,Corporate,SB-10290|SB-20290,2,2011-05-09,2014-11-20,APAC|EMEA|EU|LATAM|US,United States,27,53,20513.9368,-1896.9793000000002,2011-05-09
SEAN_CHRISTENSEN,Sean Christensen,Consumer,SC-10305|SC-20305,2,2011-10-18,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,Nigeria,33,76,20903.902,462.2787000000003,2011-10-18
SEAN_MILLER,Sean Miller,Home Office,SM-10320|SM-20320,2,2011-03-18,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,28,50,35170.93296,-409.7063400000022,2011-03-18
SEAN_O_DONNELL,Sean O'Donnell,Consumer,SO-10335|SO-20335,2,2011-04-22,2014-12-02,APAC|Africa|EMEA|EU|LATAM|US,United States,31,60,16366.44492,2407.04362,2011-04-22
SEAN_WENDT,Sean Wendt,Home Office,SW-10350|SW-20350,2,2011-03-29,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,30,46,8167.70344,1031.5477399999997,2011-03-29
SETH_VERNON,Seth Vernon,Consumer,SV-10365|SV-20365,2,2011-01-12,2014-10-05,APAC|Canada|EMEA|EU|LATAM|US,United States,36,85,23632.91948,2222.75368,2011-01-12
SHAHID_COLLISTER,Shahid Collister,Consumer,SC-10380|SC-20380,2,2011-03-01,2014-12-01,APAC|Africa|EMEA|EU|LATAM|US,United States,41,85,17678.88424,1692.3797399999999,2011-03-01
SHAHID_HOPKINS,Shahid Hopkins,Consumer,SH-10395|SH-20395,2,2011-01-06,2014-12-08,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,37,68,12978.20384,1059.2329399999996,2011-01-06
SHAHID_SHARIARI,Shahid Shariari,Consumer,SS-10410|SS-20410,2,2011-05-30,2014-12-05,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,37,67,18107.94198,131.51117999999946,2011-05-30
SHARELLE_ROACH,Sharelle Roach,Home Office,SR-10425|SR-20425,2,2011-01-14,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,South Korea,24,52,13002.45694,-2551.188460000001,2011-01-14
SHAUN_CHANCE,Shaun Chance,Corporate,SC-10440|SC-20440,2,2011-01-12,2014-12-22,APAC|Africa|EMEA|EU|LATAM|US,United States,29,56,9606.51626,357.01936000000006,2011-01-12
SHAUN_WEIEN,Shaun Weien,Consumer,SW-10455|SW-20455,2,2011-01-05,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,31,42,8243.2682,1163.569,2011-01-05
SHERI_GORDON,Sheri Gordon,Consumer,SG-10470|SG-20470,2,2011-03-12,2014-10-02,APAC|Africa|EMEA|EU|LATAM|US,United States,31,59,13816.9473,2338.9888,2011-03-12
SHIRLEY_DANIELS,Shirley Daniels,Home Office,SD-10485|SD-20485,2,2011-01-17,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,40,85,17959.4079,3647.2210999999998,2011-01-17
SHIRLEY_JACKSON,Shirley Jackson,Consumer,SJ-10500|SJ-20500,2,2011-01-24,2014-07-09,APAC|EMEA|EU|LATAM|US,France,29,52,13384.859,1581.8093000000001,2011-01-24
SHIRLEY_SCHMIDT,Shirley Schmidt,Home Office,SS-10515|SS-20515,2,2011-07-14,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,22,36,7905.15162,416.34612000000004,2011-07-14
SHUI_TOM,Shui Tom,Consumer,ST-10530|ST-20530,2,2011-02-09,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,38,65,15007.27106,2234.1029599999997,2011-02-09
SIBELLA_PARKS,Sibella Parks,Corporate,SP-10545|SP-20545,2,2011-08-17,2014-12-15,APAC|Africa|EU|LATAM|US,United States,24,36,7219.5187,749.227,2011-08-17
SKYE_NORLING,Skye Norling,Home Office,SN-10560|SN-20560,2,2011-02-18,2014-12-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,31,67,14218.814,-2637.9805000000006,2011-02-18
SONIA_COOLEY,Sonia Cooley,Consumer,SC-10575|SC-20575,2,2011-05-21,2014-12-04,APAC|EMEA|EU|LATAM|US,Mexico,35,57,10013.4443,938.0016,2011-05-21
SONIA_SUNLEY,Sonia Sunley,Consumer,SS-10590|SS-20590,2,2011-08-05,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,Indonesia,29,61,13121.8064,2370.1265,2011-08-05
SPEROS_GORANITIS,Speros Goranitis,Consumer,SG-10605|SG-20605,2,2011-01-24,2014-10-17,APAC|Africa|EMEA|EU|LATAM|US,United States,38,66,12944.60556,1541.10256,2011-01-24
STEFANIA_PERRINO,Stefania Perrino,Corporate,SP-10620|SP-20620,2,2011-06-20,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,36,78,19413.238699999998,17.041500000001225,2011-06-20
STEFANIE_HOLLOMAN,Stefanie Holloman,Corporate,SH-10635|SH-20635,2,2011-04-20,2014-12-01,APAC|EMEA|EU|LATAM|US,China,29,55,14205.7258,1978.1796000000002,2011-04-20
STEPHANIE_PHELPS,Stephanie Phelps,Corporate,SP-10650|SP-20650,2,2011-02-01,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,30,46,11148.763439999999,1682.8056399999998,2011-02-01
STEPHANIE_ULPRIGHT,Stephanie Ulpright,Home Office,SU-10665|SU-20665,2,2011-06-07,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,29,72,10773.594000000001,510.25190000000015,2011-06-07
STEVEN_CARTWRIGHT,Steven Cartwright,Consumer,SC-10725|SC-20725,2,2011-06-03,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,37,73,16919.91808,2066.0393799999997,2011-06-03
STEVEN_ROELLE,Steven Roelle,Home Office,SR-10740|SR-20740,2,2011-02-21,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,37,65,19374.3,4387.3584,2011-02-21
STEVEN_WARD,Steven Ward,Corporate,SW-10755|SW-20755,2,2011-06-02,2014-12-16,APAC|Africa|Canada|EMEA|EU|LATAM|US,France,38,106,25668.486,2794.7316,2011-06-02
STEVE_CARROLL,Steve Carroll,Home Office,SC-10680|SC-20680,2,2011-01-11,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,Niger,35,71,19821.84528,1708.7930800000001,2011-01-11
STEVE_CHAPMAN,Steve Chapman,Corporate,SC-10695|SC-20695,2,2011-05-05,2014-12-22,APAC|Africa|EMEA|EU|LATAM|US,United States,39,74,23399.9425,2165.6836,2011-05-05
STEVE_NGUYEN,Steve Nguyen,Home Office,SN-10710|SN-20710,2,2011-01-14,2014-11-17,APAC|Africa|EMEA|EU|LATAM|US,United States,28,61,13406.180559999999,2384.85126,2011-01-14
STEWART_CARMICHAEL,Stewart Carmichael,Corporate,SC-10770|SC-20770,2,2011-03-11,2014-11-21,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,39,83,16528.322079999998,318.0876800000004,2011-03-11
STEWART_VISINSKY,Stewart Visinsky,Consumer,SV-10785|SV-20785,2,2011-01-03,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,34,75,17232.3651,2182.7872999999995,2011-01-03
STUART_CALHOUN,Stuart Calhoun,Consumer,SC-10800|SC-20800,2,2011-01-13,2014-12-01,APAC|Africa|EMEA|EU|LATAM|US,Germany,26,45,11410.5646,1276.3537999999999,2011-01-13
STUART_VAN,Stuart Van,Corporate,SV-10815|SV-20815,2,2011-06-22,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,Mexico,33,62,22304.41318,978.6733800000003,2011-06-22
SUE_ANN_REED,Sue Ann Reed,Consumer,SA-10830|SA-20830,2,2011-01-25,2014-12-21,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,40,64,16495.05466,1354.70276,2011-01-25
SUNG_CHUNG,Sung Chung,Consumer,SC-10845|SC-20845,2,2011-06-07,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,Mexico,28,46,11266.74502,1696.69872,2011-06-07
SUNG_PAK,Sung Pak,Corporate,SP-10860|SP-20860,2,2011-02-11,2014-11-07,APAC|Africa|EU|LATAM|US,United States,28,52,13498.088459999999,1750.6810599999997,2011-02-11
SUNG_SHARIARI,Sung Shariari,Consumer,SS-10875|SS-20875,2,2011-01-22,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,25,43,5328.4648,-559.9772000000002,2011-01-22
SUSAN_GILCREST,Susan Gilcrest,Corporate,SG-10890|SG-20890,2,2011-03-30,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United Kingdom,28,58,12685.08186,541.3085600000002,2011-03-30
SUSAN_MACKENDRICK,Susan MacKendrick,Consumer,SM-10905|SM-20905,2,2011-02-07,2014-11-24,APAC|Africa|EMEA|EU|LATAM|US,France,22,41,8630.4744,1528.2749,2011-02-07
SUSAN_PISTEK,Susan Pistek,Consumer,SP-10920|SP-20920,2,2011-09-08,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,32,68,29020.603860000003,6484.40726,2011-09-08
SUSAN_VITTORINI,Susan Vittorini,Consumer,SV-10935|SV-20935,2,2011-03-16,2014-12-31,APAC|Africa|EU|LATAM|US,United States,31,67,15685.4387,668.4789000000001,2011-03-16
SUZANNE_MCNAIR,Suzanne McNair,Corporate,SM-10950|SM-20950,2,2011-01-20,2014-12-06,APAC|Africa|EMEA|EU|LATAM|US,United States,38,64,12889.08614,1170.8583399999998,2011-01-20
SYLVIA_FOULSTON,Sylvia Foulston,Corporate,SF-10965|SF-20965,2,2011-08-17,2014-11-13,APAC|Africa|EMEA|EU|LATAM|US,United States,23,47,9253.9828,1895.183,2011-08-17
TAMARA_CHAND,Tamara Chand,Corporate,TC-10980|TC-20980,2,2011-05-06,2014-12-04,APAC|Africa|EMEA|EU|LATAM|US,Nigeria,36,88,37457.333,8672.898899999998,2011-05-06
TAMARA_DAHLEN,Tamara Dahlen,Consumer,TD-10995|TD-20995,2,2011-05-19,2014-12-31,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,28,58,7704.5655,-948.1227999999999,2011-05-19
TAMARA_MANNING,Tamara Manning,Consumer,TM-11010|TM-21010,2,2011-02-22,2014-10-28,APAC|Africa|EMEA|EU|LATAM|US,United States,30,55,14459.6286,1928.1338999999998,2011-02-22
TAMARA_WILLINGHAM,Tamara Willingham,Home Office,TW-11025|TW-21025,2,2011-01-17,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,United States,35,59,14255.0056,3275.0801,2011-01-17
TANJA_NORVELL,Tanja Norvell,Home Office,TN-11040|TN-21040,2,2011-01-11,2014-12-09,APAC|Africa|EU|LATAM|US,United States,31,53,9597.61404,-706.18216,2011-01-11
TED_BUTTERFIELD,Ted Butterfield,Consumer,TB-11055|TB-21055,2,2011-01-14,2014-11-26,APAC|Africa|EMEA|EU|LATAM|US,United States,32,76,16026.84872,1559.2690199999997,2011-01-14
TED_TREVINO,Ted Trevino,Consumer,TT-11070|TT-21070,2,2011-04-26,2014-12-17,APAC|Africa|EU|LATAM|US,United States,33,64,17245.3939,2320.3585999999996,2011-04-26
THAIS_SISSMAN,Thais Sissman,Consumer,TS-11085|TS-21085,2,2011-03-03,2014-11-20,APAC|Africa|Canada|EMEA|EU|LATAM|US,El Salvador,27,60,6785.8894,1109.5608000000002,2011-03-03
THEA_HENDRICKS,Thea Hendricks,Consumer,TH-11100|TH-21100,2,2011-03-26,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,France,31,59,15541.0626,1952.4961,2011-03-26
THEA_HUDGINGS,Thea Hudgings,Corporate,TH-11115|TH-21115,2,2011-04-05,2014-11-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,Australia,31,64,15353.79368,2265.68778,2011-04-05
THEONE_PIPPENGER,Theone Pippenger,Consumer,TP-11130|TP-21130,2,2011-10-15,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,43,88,23959.02628,2073.88638,2011-10-15
THERESA_COYNE,Theresa Coyne,Corporate,TC-11145|TC-21145,2,2011-09-27,2014-12-20,APAC|Africa|EMEA|EU|LATAM|US,Australia,35,84,22219.86906,3359.8122599999997,2011-09-27
THERESA_SWINT,Theresa Swint,Corporate,TS-11160|TS-21160,2,2011-02-03,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,27,63,7936.012,1134.0224,2011-02-03
THOMAS_BOLAND,Thomas Boland,Corporate,TB-11175|TB-21175,2,2011-08-12,2014-11-22,APAC|Africa|EMEA|EU|LATAM|US,United States,31,69,17423.9244,2286.4019000000003,2011-08-12
THOMAS_BRUMLEY,Thomas Brumley,Home Office,TB-11190|TB-21190,2,2011-03-25,2014-11-12,APAC|Africa|EMEA|EU|LATAM|US,India,21,38,11801.84152,2052.3113200000003,2011-03-25
THOMAS_SEIO,Thomas Seio,Corporate,TS-11205|TS-21205,2,2011-01-12,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,35,68,14530.27092,2349.54862,2011-01-12
THOMAS_THORNTON,Thomas Thornton,Consumer,TT-11220|TT-21220,2,2011-06-20,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,31,63,15050.96416,1661.20726,2011-06-20
TIFFANY_HOUSE,Tiffany House,Corporate,TH-11235|TH-21235,2,2011-01-10,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,36,67,16797.599,1656.2869999999998,2011-01-10
TIM_BROCKMAN,Tim Brockman,Consumer,TB-11250|TB-21250,2,2011-08-25,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,43,89,19100.9267,3065.7062,2011-08-25
TIM_TASLIMI,Tim Taslimi,Corporate,TT-11265|TT-21265,2,2011-05-09,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,South Africa,29,55,9779.68,1284.8361999999997,2011-05-09
TOBY_BRAUNHARDT,Toby Braunhardt,Consumer,TB-11280|TB-21280,2,2011-01-01,2014-11-04,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,35,67,11701.33466,1247.4613599999998,2011-01-01
TOBY_CARLISLE,Toby Carlisle,Consumer,TC-11295|TC-21295,2,2011-02-14,2014-12-19,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,34,67,20122.806099999998,1497.4768000000004,2011-02-14
TOBY_GNADE,Toby Gnade,Consumer,TG-11310|TG-21310,2,2011-02-14,2014-12-17,APAC|Africa|Canada|EMEA|EU|LATAM|US,France,35,63,13019.6486,2986.457,2011-02-14
TOBY_RITTER,Toby Ritter,Consumer,TR-11325|TR-21325,2,2011-01-20,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,Morocco,26,65,12428.903059999999,2436.90546,2011-01-20
TOBY_SWINDELL,Toby Swindell,Consumer,TS-11340|TS-21340,2,2011-01-20,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,76,18628.34548,2602.9645799999994,2011-01-20
TODD_BOYES,Todd Boyes,Corporate,TB-11355|TB-21355,2,2011-06-07,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,28,67,9643.275,772.014,2011-06-07
TODD_SUMRALL,Todd Sumrall,Corporate,TS-11370|TS-21370,2,2011-01-27,2014-12-13,APAC|Africa|EMEA|EU|LATAM|US,United States,37,75,27775.262,5093.9654,2011-01-27
TOM_ASHBROOK,Tom Ashbrook,Home Office,TA-11385|TA-21385,2,2011-06-28,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,Mexico,30,80,40488.0708,6311.979099999999,2011-06-28
TOM_BOECKENHAUER,Tom Boeckenhauer,Consumer,TB-11400|TB-21400,2,2011-01-22,2014-12-06,APAC|Africa|EMEA|EU|LATAM|US,United States,35,93,24479.310999999998,4196.349899999999,2011-01-22
TOM_PRESCOTT,Tom Prescott,Consumer,TP-11415|TP-21415,2,2011-02-09,2014-11-13,APAC|Africa|Canada|EU|LATAM|US,United States,26,50,12877.67182,346.18721999999974,2011-02-09
TOM_STIVERS,Tom Stivers,Corporate,TS-11430|TS-21430,2,2011-02-04,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,Indonesia,29,69,15344.9966,2364.9883,2011-02-04
TOM_ZANDUSKY,Tom Zandusky,Corporate,TZ-11445|TZ-21445,2,2011-03-12,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM,Australia,35,73,15346.8114,367.49140000000017,2011-03-12
TONJA_TURNELL,Tonja Turnell,Home Office,TT-11460|TT-21460,2,2011-03-10,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,40,84,20081.79746,2230.7893599999998,2011-03-10
TONY_CHAPMAN,Tony Chapman,Home Office,TC-11475|TC-21475,2,2011-05-06,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,38,67,12630.280560000001,1401.12856,2011-05-06
TONY_MOLINARI,Tony Molinari,Consumer,TM-11490|TM-21490,2,2011-04-02,2014-11-21,APAC|Africa|EMEA|EU|LATAM|US,France,35,80,15971.8783,1500.9712999999997,2011-04-02
TONY_SAYRE,Tony Sayre,Consumer,TS-11505|TS-21505,2,2011-03-23,2014-12-20,APAC|Africa|EMEA|EU|LATAM|US,United States,31,66,19737.362299999997,2149.3462,2011-03-23
TRACY_BLUMSTEIN,Tracy Blumstein,Consumer,TB-11520|TB-21520,2,2011-05-07,2014-12-13,APAC|Africa|EMEA|EU|LATAM|US,United States,45,91,20708.28272,257.3616199999994,2011-05-07
TRACY_COLLINS,Tracy Collins,Home Office,TC-11535|TC-21535,2,2011-09-08,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,34,55,11103.0321,382.9971000000003,2011-09-08
TRACY_HOPKINS,Tracy Hopkins,Home Office,TH-11550|TH-21550,2,2011-02-25,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,31,55,13092.7363,-733.7475000000007,2011-02-25
TRACY_PODDAR,Tracy Poddar,Corporate,TP-11565|TP-21565,2,2011-02-15,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,35,68,13287.1713,1795.6599999999999,2011-02-15
TRACY_ZIC,Tracy Zic,Consumer,TZ-11580|TZ-21580,2,2011-02-16,2014-11-26,APAC|Africa|EMEA|EU|LATAM|US,Germany,24,48,10858.5418,-80.11550000000007,2011-02-16
TROY_BLACKWELL,Troy Blackwell,Consumer,TB-11595|TB-21595,2,2011-02-19,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,United States,30,46,9190.059,1438.6508999999999,2011-02-19
TROY_STAEBEL,Troy Staebel,Consumer,TS-11610|TS-21610,2,2011-01-31,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,35,83,22577.09,1719.5678999999998,2011-01-31
TRUDY_BROWN,Trudy Brown,Consumer,TB-11625|TB-21625,2,2011-02-15,2014-12-01,APAC|Africa|EMEA|EU|LATAM|US,United States,36,69,15076.9491,1500.6631,2011-02-15
TRUDY_GLOCKE,Trudy Glocke,Consumer,TG-11640|TG-21640,2,2011-03-31,2014-12-26,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,42,75,18880.3103,3096.2398000000003,2011-03-31
TRUDY_SCHMIDT,Trudy Schmidt,Consumer,TS-11655|TS-21655,2,2011-08-25,2014-10-08,APAC|Africa|EMEA|EU|LATAM|US,United States,30,56,9978.3372,1025.6194999999998,2011-08-25
VALERIE_DOMINGUEZ,Valerie Dominguez,Consumer,VD-11670|VD-21670,2,2011-05-02,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,30,67,15984.922400000001,2031.9158,2011-05-02
VALERIE_MITCHUM,Valerie Mitchum,Home Office,VM-11685|VM-21685,2,2011-03-25,2014-12-18,APAC|Africa|EMEA|EU|LATAM|US,United States,38,68,14567.10032,-1645.79878,2011-03-25
VALERIE_TAKAHITO,Valerie Takahito,Home Office,VT-11700|VT-21700,2,2011-06-06,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,32,72,19370.7481,1090.7831999999996,2011-06-06
VICKY_FREYMANN,Vicky Freymann,Home Office,VF-11715|VF-21715,2,2011-03-01,2014-12-18,APAC|Africa|EMEA|EU|LATAM|US,United States,28,49,12602.485,26.11299999999992,2011-03-01
VICTORIA_BRENNAN,Victoria Brennan,Corporate,VB-11745|VB-21745,2,2011-06-27,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,25,45,10744.68,908.5637999999998,2011-06-27
VICTORIA_PISTEKA,Victoria Pisteka,Corporate,VP-11760|VP-21760,2,2011-04-01,2014-10-17,APAC|Africa|EMEA|EU|LATAM|US,United States,31,60,18551.2255,2390.8626999999997,2011-04-01
VICTORIA_WILSON,Victoria Wilson,Corporate,VW-11775|VW-21775,2,2011-05-11,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,35,66,17038.5434,294.38089999999977,2011-05-11
VICTOR_PREIS,Victor Preis,Home Office,VP-11730|VP-21730,2,2011-06-09,2014-12-03,APAC|Africa|EMEA|EU|LATAM|US,India,33,58,12061.269,2232.7958,2011-06-09
VIVEK_GONZALEZ,Vivek Gonzalez,Consumer,VG-11790|VG-21790,2,2011-01-18,2014-09-12,APAC|Africa|EMEA|EU|LATAM|US,United States,31,50,10294.778499999999,-364.42469999999975,2011-01-18
VIVEK_GRADY,Vivek Grady,Corporate,VG-11805|VG-21805,2,2011-06-16,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,Brazil,27,61,23763.59116,4046.90616,2011-06-16
VIVEK_SUNDARESAM,Vivek Sundaresam,Consumer,VS-11820|VS-21820,2,2011-01-08,2014-12-09,APAC|Africa|EMEA|EU|LATAM|US,Australia,22,40,11411.989,1586.6186999999998,2011-01-08
VIVIAN_MATHIS,Vivian Mathis,Consumer,VM-11835|VM-21835,2,2011-01-17,2014-12-23,APAC|Africa|Canada|EU|LATAM|US,United States,23,36,3892.2270000000003,656.9143,2011-01-17
WILLIAM_BROWN,William Brown,Consumer,WB-11850|WB-21850,2,2011-05-16,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,United States,40,84,16887.1932,2547.9022999999997,2011-05-16
XYLONA_PREIS,Xylona Preis,Consumer,XP-11865|XP-21865,2,2011-01-21,2014-11-18,APAC|Africa|EMEA|EU|LATAM|US,United States,30,61,12198.9506,1304.7225999999998,2011-01-21
YANA_SORENSEN,Yana Sorensen,Corporate,YS-11880|YS-21880,2,2011-03-03,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,32,62,20032.438,3450.4063,2011-03-03
YOSEPH_CARROLL,Yoseph Carroll,Corporate,YC-11895|YC-21895,2,2011-02-09,2014-12-27,APAC|Africa|Canada|EU|LATAM|US,France,31,56,20164.3776,4347.1766,2011-02-09
ZUSCHUSS_CARROLL,Zuschuss Carroll,Consumer,ZC-11910|ZC-21910,2,2011-09-23,2014-12-28,APAC|Africa|EU|LATAM|US,United States,38,85,28479.99226,436.93625999999904,2011-09-23
