customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
DARREN_KOUTRAS,Consumer,APAC,United States,2011-01-20,2014-12-30,36,14905.4005,1287.9167000000002,414.03890277777776,8.640604457424677,2011-01,1,41.142857142857146,0,35,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,4,3,12,1,1441,Darren Koutras,0,2011,20110120
DARREN_POWERS,Consumer,EU,United States,2011-01-04,2014-12-17,41,15976.372399999998,-517.4511999999997,389.6676195121951,-3.238852895041429,2011-01,1,36.075,1,31,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,3,11,14,1457,Darren Powers,1,2011,20110104
DARRIN_MARTIN,Consumer,APAC,United States,2011-03-04,2014-12-29,36,17732.3218,1991.7519,492.5644944444445,11.23232435359931,2011-03,1,39.885714285714286,2,30,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,4,4,13,2,1398,Darrin Martin,0,2011,20110304
DARRIN_SAYRE,Home Office,LATAM,Brazil,2011-04-19,2014-11-13,32,13280.8085,1487.6673999999998,415.025265625,11.201632792160206,2011-04,1,42.064516129032256,1,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,2,6,48,1352,Darrin Sayre,0,2011,20110419
DARRIN_VAN_HUFF,Corporate,EMEA,United States,2011-01-21,2014-12-12,37,22746.33192,616.3249199999998,614.7657275675676,2.7095574010246826,2011-01,1,39.47222222222222,2,24,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,5,12,19,1440,Darrin Van Huff,0,2011,20110121
DAVE_BROOKS,Consumer,EU,United States,2011-03-01,2014-12-23,34,25547.16966,3652.36086,751.3873429411765,14.296538162967678,2011-03,1,42.21212121212121,3,26,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,5,13,8,1401,Dave Brooks,0,2011,20110301
DAVE_HALLSTEN,Corporate,LATAM,United States,2011-02-01,2014-10-17,35,16192.3601,1681.8684999999998,462.63886,10.386802724329232,2011-02,1,39.8235294117647,3,25,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,3,8,75,1429,Dave Hallsten,0,2011,20110201
DAVE_KIPP,Consumer,APAC,United States,2011-03-15,2014-12-23,39,19452.4072,4080.5637,498.77967179487183,20.977165746355546,2011-03,1,36.28947368421053,2,36,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,4,13,8,1387,Dave Kipp,0,2011,20110315
DAVE_POIRIER,Corporate,LATAM,United States,2011-01-07,2014-12-25,31,25900.7482,4600.132300000001,835.5080064516128,17.76061550221936,2011-01,1,48.266666666666666,0,25,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,3,5,12,6,1454,Dave Poirier,0,2011,20110107
DAVID_BREMER,Corporate,US,United States,2011-09-30,2014-12-26,20,6273.82662,-2270.69658,313.691331,-36.19316754405304,2011-09,1,62.26315789473684,1,16,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,1,7,5,1188,David Bremer,1,2011,20110930
DAVID_FLASHING,Consumer,APAC,Indonesia,2011-01-11,2014-12-22,22,11542.0359,363.0722000000001,524.6379954545454,3.1456512797711897,2011-01,1,68.61904761904762,0,18,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,1,6,9,1450,David Flashing,0,2011,20110111
DAVID_KENDRICK,Corporate,EMEA,Turkey,2011-02-01,2014-12-21,36,17561.585,2179.1377,487.8218055555556,12.408547975595596,2011-02,1,40.54285714285714,2,22,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,4,12,10,1429,David Kendrick,0,2011,20110201
DAVID_PHILIPPE,Consumer,EU,Germany,2011-01-30,2014-12-24,31,23729.23412,834.5305200000003,765.4591651612903,3.5168877165598142,2011-01,1,47.46666666666667,2,25,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,3,5,12,7,1431,David Philippe,0,2011,20110130
DAVID_SMITH,Corporate,LATAM,United States,2011-04-25,2014-12-17,33,13632.548,1713.4145,413.1075151515152,12.5685565163607,2011-04,1,41.625,1,31,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,3,2,8,14,1346,David Smith,0,2011,20110425
DAVID_WIENER,Corporate,APAC,United States,2011-01-19,2014-12-25,30,10930.5431,1739.0983,364.3514366666667,15.910447304306407,2011-01,1,49.51724137931034,0,26,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,1,7,6,1442,David Wiener,0,2011,20110119
DEANRA_ENO,Home Office,LATAM,United States,2011-06-23,2014-12-12,30,12800.28,1735.4974000000002,426.676,13.558276850193904,2011-06,1,43.72413793103448,5,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,2,7,19,1287,Deanra Eno,0,2011,20110623
DEAN_BRADEN,Consumer,US,United States,2011-02-03,2014-12-24,34,14130.6169,1425.8077999999998,415.6063794117648,10.09020207744787,2011-02,1,43.03030303030303,3,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,4,4,3,11,7,1427,Dean Braden,0,2011,20110203
DEAN_KATZ,Corporate,US,United States,2011-03-14,2014-12-30,37,10654.4526,1007.098,287.9581783783784,9.452367360478004,2011-03,1,38.52777777777778,2,29,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,4,1,10,1,1388,Dean Katz,0,2011,20110314
DEAN_PERCER,Home Office,US,United States,2011-05-26,2014-12-13,35,22834.91032,3959.16412,652.4260091428571,17.338207439914306,2011-05,1,38.14705882352941,1,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,5,12,18,1315,Dean percer,0,2011,20110526
DEBORAH_BRUMFIELD,Home Office,APAC,United States,2011-02-05,2014-12-22,27,12576.5995,1640.2389,465.7999814814815,13.041990404480956,2011-02,1,54.46153846153846,2,25,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,2,7,9,1425,Deborah Brumfield,0,2011,20110205
DEBRA_CATINI,Consumer,LATAM,United States,2011-04-28,2014-12-13,27,16964.653899999998,865.3340999999999,628.3205148148147,5.100806094252238,2011-04,1,50.96153846153846,1,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,4,8,18,1343,Debra Catini,0,2011,20110428
DEIRDRE_GREER,Corporate,APAC,China,2011-07-09,2014-12-17,35,16713.74,2374.3181,477.5354285714286,14.205785778646788,2011-07,1,36.97058823529412,0,29,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,4,11,14,1271,Deirdre Greer,0,2011,20110709
DELFINA_LATCHFORD,Consumer,EU,United States,2011-01-17,2014-12-13,33,20252.4705,2798.5357,613.7112272727272,13.818243557002091,2011-01,1,44.5625,1,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,5,11,18,1444,Delfina Latchford,0,2011,20110117
DENISE_LEINENBACH,Consumer,LATAM,Australia,2011-03-14,2014-12-19,37,17940.981,2747.4922,484.8913783783784,15.31405779873464,2011-03,1,38.22222222222222,3,34,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,4,12,12,1388,Denise Leinenbach,0,2011,20110314
DENISE_MONTON,Corporate,EU,United States,2011-08-24,2014-12-29,33,22053.3105,-2597.802899999999,668.2821363636364,-11.779650497370902,2011-08,1,38.21875,1,27,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,3,5,13,2,1225,Denise Monton,1,2011,20110824
DENNIS_BOLTON,Home Office,APAC,France,2011-01-27,2014-11-14,30,10611.34436,1922.71686,353.7114786666667,18.119446460033643,2011-01,1,47.82758620689656,2,28,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,1,4,47,1434,Dennis Bolton,0,2011,20110127
DENNIS_KANE,Consumer,US,United States,2011-02-27,2014-12-27,36,20105.314,2965.5079000000005,558.4809444444444,14.7498711037291,2011-02,1,39.97142857142857,1,26,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,4,5,14,4,1403,Dennis Kane,0,2011,20110227
DENNIS_PARDUE,Home Office,US,United States,2011-01-03,2014-12-31,33,11658.9212,2688.1890000000003,353.3006424242424,23.05692742824268,2011-01,1,45.5625,2,27,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,3,2,10,0,1458,Dennis Pardue,0,2011,20110103
DENNY_BLANTON,Consumer,APAC,United States,2011-05-22,2014-12-03,28,16632.63866,1958.55586,594.0228092857143,11.775376715843352,2011-05,1,47.81481481481482,0,26,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,4,7,28,1319,Denny Blanton,0,2011,20110522
DENNY_JOY,Corporate,EU,Germany,2011-03-21,2014-12-30,32,22562.07114,3255.39614,705.064723125,14.428622797082449,2011-03,1,44.516129032258064,2,28,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,3,5,13,1,1381,Denny Joy,0,2011,20110321
